Time,Aceh,Bali,Banten,Babel,Bengkulu,DIY,Jakarta,Jambi,Jabar,Jateng,Jatim,Kalbar,Kaltim,Kalteng,Kalsel,Kaltara,Kep Riau,NTB,Sumsel,Sumbar,Sulut,Sumut,Sultra,Sulsel,Sulteng,Lampung,Riau,Malut,Maluku,Papbar,Papua,Sulbar,NTT,Gorontalo
2021-03-28,1376,1601,5930,780,233,5152,7857,1108,24712,36130,2078,608,3331,2698,2650,1618,275,1644,1182,1091,2437,2447,455,1331,856,569,1342,557,418,468,8970,191,1955,186
2021-03-29,1377,1531,6145,787,231,5080,7841,1116,24946,35583,2020,608,3152,2723,2704,1626,284,1662,1210,1103,2429,2442,443,1268,818,575,1301,529,406,472,9008,143,1957,174
2021-03-30,1386,1531,6340,813,264,5120,7012,1117,24807,35088,1998,591,3110,2644,2823,1526,254,1643,1251,1100,2404,2436,428,1257,853,550,1291,541,410,468,9024,136,1951,159
2021-03-31,1414,1573,6290,788,282,5157,6780,1089,25054,34907,2023,582,3147,2734,2874,1542,273,1673,1308,1172,2396,2438,433,1215,815,528,1302,542,410,462,9082,133,1949,157
2021-04-01,1424,1554,5165,825,285,5048,7190,1133,24726,34736,2024,575,3154,2730,2871,1538,286,1685,1380,1234,2390,2427,434,1146,781,531,1420,545,406,454,9069,130,1749,177
2021-04-02,1427,1582,4495,807,277,5134,7098,1163,24899,34827,1994,573,3173,2762,3034,1516,282,1694,1418,1261,2390,2406,435,996,767,566,1487,545,406,454,9070,129,1759,185
2021-04-03,1427,1539,3837,786,268,5014,6908,1170,24865,34958,1953,555,3128,2819,3077,1546,295,1715,1441,1289,2396,2389,435,934,758,535,1478,545,404,430,9059,130,1784,201
2021-04-04,1429,1559,721,789,281,4952,6615,1176,24905,35111,1945,553,3058,2868,3025,1566,305,1733,1436,1272,2391,2379,443,835,763,534,1566,545,391,434,9058,133,1734,204
2021-04-05,1439,1569,894,809,280,4859,6153,1182,25118,33415,1876,553,2858,2830,3055,1569,344,1763,1437,1287,2387,2378,443,750,781,519,1535,531,382,412,9017,124,1734,192
2021-04-06,1428,1566,1029,831,290,4878,6095,1192,25369,33236,1856,542,2881,2766,2973,1517,350,1768,1429,1264,2397,2376,421,833,749,532,1574,539,377,415,9044,113,1746,190
2021-04-07,1446,1622,1164,833,312,4949,6320,1212,25443,31547,1924,527,2827,2678,2994,1484,362,1784,1430,1302,2374,2355,425,815,777,546,1676,546,359,412,9084,85,1754,202
2021-04-08,1481,1607,1247,794,364,4954,6682,1234,24921,29586,1965,520,2516,2733,2792,1484,372,1821,1392,1380,2381,2343,437,706,739,551,1824,522,361,402,9127,59,1775,199
2021-04-09,1502,1639,1325,818,381,5019,7283,1269,25378,27347,2010,553,2482,2813,2895,1459,420,1846,1358,1445,2381,2344,419,577,761,584,1925,516,359,401,9156,59,1205,209
2021-04-10,1514,1662,1397,778,377,5065,7427,1236,25891,27312,2034,581,2417,2806,2923,1475,415,1843,1340,1489,2376,2336,420,587,757,614,2047,516,357,392,9229,62,1247,215
2021-04-11,1521,1656,1436,817,381,4986,7025,1203,25968,27139,1997,590,2361,2632,2874,1434,446,1859,1298,1510,2247,2336,422,487,725,624,2098,422,331,393,9209,61,1245,225
2021-04-12,1526,1659,1710,839,362,4849,6353,1200,27061,26599,1979,590,2289,2568,2768,1274,419,1891,1238,1515,2244,2326,404,483,681,676,2144,402,351,391,9172,62,1129,218
2021-04-13,1519,1680,1842,890,367,4843,6275,1188,27421,25491,1973,621,2232,2598,2783,1152,483,1843,1156,1450,2254,2321,401,497,672,751,2194,395,348,429,9023,66,1236,205
2021-04-14,1524,1729,1875,1000,361,4840,6315,1205,28303,24406,1977,653,2241,2125,2797,1078,513,1859,1120,1453,2254,2307,391,579,657,749,2356,384,365,435,8986,67,1285,196
2021-04-15,1462,1748,1910,1070,386,4789,7113,1207,28126,23092,2017,693,2154,2176,2862,1086,632,1890,1080,1453,2261,2299,393,604,608,774,2509,339,365,438,9019,67,1212,199
2021-04-16,1363,1622,2005,1155,411,4801,7039,1204,28507,21847,2041,745,2043,2234,2795,1082,684,1969,1085,1455,2266,2294,373,586,603,834,2544,341,344,435,9022,64,1298,206
2021-04-17,1284,1611,2021,1201,433,4669,7059,1204,28634,20545,2050,794,2044,2322,2661,1076,716,1971,1105,1514,2268,2282,375,606,672,900,2643,302,344,412,9001,64,1263,197
2021-04-18,1226,1593,1822,1267,493,4581,7027,1227,28987,19575,2051,827,2029,2402,2703,1117,802,1970,1151,1616,2259,2273,383,618,669,979,2686,306,352,394,8959,61,1257,197
2021-04-19,1137,1491,1860,1170,485,4577,6998,1235,29547,18361,2039,827,1968,2301,2618,816,756,2016,1152,1645,2208,2278,384,606,694,1029,2701,262,348,382,8938,65,1236,189
2021-04-20,1070,1418,1929,1190,504,4540,6546,1244,30282,16653,2051,843,1939,2418,2621,607,806,2034,1179,1667,2210,2277,374,601,639,1100,2885,253,345,369,8928,70,1143,195
2021-04-21,1018,1454,1907,1278,550,4518,6563,1272,28934,15161,2097,881,1979,2452,2430,541,847,2058,1203,2067,2200,2284,361,621,599,1146,3108,205,352,371,8952,80,1427,190
2021-04-22,998,1393,1915,1318,550,4493,7167,1291,28926,14091,2130,930,2013,2506,2421,552,899,2073,1233,2252,2220,2283,350,481,576,1177,3358,193,352,365,8918,86,1487,194
2021-04-23,1078,1374,1988,1389,608,4365,7312,1297,28938,12849,2143,950,2017,2538,2282,557,928,2064,1269,2253,2277,2279,359,413,606,1195,3582,190,349,371,8923,84,1512,194
2021-04-24,1012,1390,1924,1357,623,4248,7322,1295,28555,12494,2152,981,1918,2598,2397,566,989,2064,1296,2281,2282,2287,361,407,647,1236,3668,195,340,367,8913,86,1521,198
2021-04-25,923,1374,1866,1500,684,4215,7242,1307,28834,12429,2155,933,1950,2671,2395,557,965,2067,1317,2433,2317,2280,363,363,648,1292,3840,200,343,350,8897,83,1483,198
2021-04-26,954,1298,1915,1515,686,4172,6638,1302,29924,12533,1715,933,1842,2726,2194,554,951,2116,1340,2468,2170,2288,366,307,675,1278,4233,180,343,346,8880,81,1525,204
2021-04-27,1015,1311,2009,1349,715,4119,6414,1312,30225,12203,1683,912,1787,2761,2157,538,1004,2168,1377,2427,2173,2281,369,324,691,1255,4274,177,343,361,8878,74,1366,204
2021-04-28,975,1336,2015,1437,740,4206,6357,1339,30534,11736,1697,906,1821,2797,2133,548,1087,2155,1425,2412,2177,2284,375,287,708,1212,4472,152,289,370,8865,77,1385,193
2021-04-29,998,1290,1931,1558,754,4150,6841,1331,30483,10839,1746,931,1803,2492,2136,554,1167,2124,1404,2441,2172,2292,383,280,740,1255,4760,152,280,318,8847,77,1369,204
2021-04-30,992,1283,1961,1630,762,4153,7086,1384,30454,10241,1775,934,1786,2581,2153,532,1269,2160,1457,2461,2066,2295,326,300,761,1265,4864,150,286,288,8843,76,1437,202
2021-05-01,995,1254,1986,1686,824,3947,7204,1411,30443,10182,1785,963,1730,2676,2160,532,1337,2143,1524,2299,2056,2294,331,309,754,1296,4893,150,283,288,8833,79,1448,155
2021-05-02,1003,1236,1971,1686,853,3814,7064,1457,30626,10263,1756,984,1649,2709,2107,565,1474,2165,1588,2426,1910,2297,330,300,756,1345,5115,150,281,291,8819,94,1524,152
2021-05-03,1044,1221,2053,1627,845,3634,7114,1493,30958,10164,1699,984,1551,2614,2096,539,1627,2264,1452,2381,1900,2304,316,304,716,1379,5040,120,295,263,8803,92,1522,150
2021-05-04,1128,1238,1998,1569,866,3529,6926,1470,30461,9844,1722,998,1577,2472,1922,536,1585,2264,1417,2297,1840,2302,320,317,640,1390,5185,115,295,278,8801,85,1556,150
2021-05-05,1195,1255,1875,1563,854,3494,7073,1497,30144,9726,1741,1009,1609,2229,1806,524,1568,2278,1452,2347,1835,2307,300,267,537,1391,5170,101,306,263,8801,83,1476,141
2021-05-06,1263,1252,1902,1579,859,3399,7391,1496,29588,9659,1722,1035,1584,2262,1737,504,1721,2281,1452,2496,1714,2324,283,261,534,1419,5192,91,308,260,8801,75,1685,148
2021-05-07,1258,1190,1920,1432,894,3301,7559,1506,30173,9409,1652,1064,1516,2221,1649,502,1782,2299,1480,2568,1692,2342,280,270,537,1441,5297,94,293,256,8798,74,1652,145
2021-05-08,1349,1193,1965,1539,922,3167,7681,1546,30394,9091,1651,1066,1414,2293,1672,499,1875,2321,1307,2589,1666,2348,279,273,531,1449,5685,94,308,248,8795,72,1574,147
2021-05-09,1278,1172,1852,1563,898,3095,7784,1555,30321,8750,1668,1085,1288,2362,1603,506,1655,2321,1267,2729,1610,2347,282,278,526,1451,5890,95,311,235,8794,68,1611,145
2021-05-10,1254,1123,1869,1543,863,3017,7850,1550,29071,8782,1640,1079,1253,2270,1560,482,1682,2346,1242,2792,1605,2352,272,289,476,1446,5796,93,311,227,8794,68,1603,142
2021-05-11,1319,1119,1905,1497,839,2860,7569,1509,29353,8461,1673,1045,1218,2262,1488,454,1695,2347,1211,2752,1610,2360,273,283,510,1296,5832,95,307,227,8778,71,1560,146
2021-05-12,1412,1118,1937,1596,838,2837,7538,1511,29392,8254,1675,1020,1263,2290,1036,450,1817,2368,1258,3002,1557,2358,272,291,564,1307,5564,95,286,244,8775,71,1567,146
2021-05-13,1415,1134,1970,1596,823,2698,7723,1505,29181,7587,1661,970,1260,2346,1040,441,1647,2373,1309,2868,1581,2369,272,288,560,1326,5801,100,286,218,8775,71,1516,147
2021-05-14,1399,1082,1994,1529,812,2617,7792,1528,29104,7277,1614,897,1174,2398,1019,450,1732,2376,1324,2866,1251,2386,272,290,556,1320,5394,100,309,209,8771,71,1517,146
2021-05-15,1442,1001,1917,1422,785,2440,7431,1458,29246,7056,1542,806,1153,2305,975,446,1912,2381,1330,2856,850,2383,271,287,539,1370,4965,107,299,200,8771,56,1490,144
2021-05-16,1401,993,1939,1321,758,2412,7281,1457,29590,6987,1526,743,1110,2311,961,445,1880,2396,1218,2761,670,2386,271,288,529,1402,4748,105,299,191,8771,56,1447,147
2021-05-17,1465,949,1670,1214,752,2370,7391,1429,29782,6820,1435,722,1051,2202,905,435,1981,2408,1109,2732,412,2412,258,278,462,1365,4444,97,314,173,8771,56,1124,141
2021-05-18,1515,921,1697,1035,727,2310,7387,1361,29255,6728,1411,699,1060,2228,867,404,2015,2407,998,2711,411,2404,229,275,429,1261,4170,101,308,146,8771,45,1081,147
2021-05-19,1591,899,1685,1058,750,2337,7782,1358,28944,6895,1437,710,1091,2297,832,429,2048,2453,947,2643,401,2383,231,305,421,1305,4069,103,308,138,8771,45,1012,151
2021-05-20,1785,876,1427,1101,732,2371,8561,1399,28938,6949,1432,727,1099,2304,863,459,1970,2457,907,2762,396,2397,244,341,355,1208,3882,111,310,144,8771,44,966,151
2021-05-21,1850,817,1403,1252,756,2296,9301,1406,28523,7399,1491,730,1040,2355,882,487,2151,2483,957,2800,371,2381,242,357,339,1193,3728,113,266,129,8771,39,965,156
2021-05-22,1970,777,1365,1375,766,2216,9824,1399,28866,7734,1512,698,1067,2438,903,505,2265,2492,1044,2789,381,2386,234,312,353,1207,3929,120,266,121,8771,37,959,159
2021-05-23,1975,791,1347,1425,785,2177,10339,1384,29117,7816,1524,711,1099,2532,912,540,2455,2518,1126,2980,361,2399,232,322,351,1276,3996,129,237,134,8771,34,888,164
2021-05-24,1877,786,1344,1461,752,2119,10846,1366,29068,7821,1525,695,1137,2533,750,592,2388,2535,1175,2939,332,2400,229,327,356,1328,4435,113,218,117,8799,31,836,163
2021-05-25,1902,760,1422,1559,728,2133,10710,1369,29057,8155,1537,702,1190,2526,726,614,2556,2549,1196,3018,318,2419,230,375,245,1368,4879,117,253,107,8799,24,774,169
2021-05-26,2126,773,1443,1750,724,2125,10800,1393,29045,8429,1648,719,1184,2535,781,626,2687,2566,1298,3038,318,2424,228,381,250,1384,5244,119,253,115,8799,24,790,168
2021-05-27,2220,735,1552,1778,703,2099,11136,1381,29343,8878,1660,729,1131,2562,788,616,3016,2578,1345,3209,300,2403,229,376,224,1341,5792,119,254,116,8799,24,790,179
2021-05-28,2327,717,1541,1832,728,2080,10811,1354,29610,8958,1681,718,1086,2632,815,638,3072,2521,1406,3153,297,2412,225,378,232,1361,5817,122,254,128,8799,26,793,180
2021-05-29,2487,691,1538,1793,746,2113,10699,1380,29637,9328,1714,702,1111,2772,880,640,3345,2550,1306,3102,297,2409,211,357,259,1378,6037,123,255,130,8799,25,794,82
2021-05-30,2637,671,1524,1918,753,2110,10756,1463,29785,10050,1754,718,1128,2858,908,640,3431,2515,1326,3168,288,2409,218,402,271,1429,6291,120,255,123,8799,21,807,93
2021-05-31,2606,634,1396,1794,746,2120,10882,1523,29877,10334,1748,678,1038,2814,857,670,3576,2642,1366,3174,281,2418,218,394,262,1450,6246,125,252,140,8799,21,832,93
2021-06-01,2607,611,1484,1708,738,2152,10870,1524,28718,11040,1782,680,1054,2868,857,671,3591,2609,1384,3017,281,2434,222,333,258,1514,6096,126,244,148,8799,21,791,93
2021-06-02,2705,568,1498,1652,710,2286,10867,1580,26749,11576,1789,674,1007,2791,834,614,3892,2556,1421,3122,285,2443,219,358,238,1561,6116,114,244,135,8799,27,846,88
2021-06-03,2864,543,1508,1573,704,2340,11059,1603,20258,11783,1818,644,1028,2844,845,593,3976,2556,1474,3013,261,2441,209,380,227,1619,6009,113,241,131,8799,36,869,77
2021-06-04,3025,516,1624,1686,715,2473,11130,1623,19450,12045,1841,659,1061,2930,841,574,4056,2574,1415,3132,267,2457,208,374,246,1659,5885,117,276,129,8799,81,828,77
2021-06-05,3106,500,1678,1694,718,2510,11597,1682,19725,13000,1879,674,1072,3009,843,596,4094,2551,1430,3315,274,2453,215,409,244,1709,5692,125,264,127,8811,91,812,74
2021-06-06,3161,473,1693,1554,735,2589,11712,1725,20225,13450,1946,667,1057,3038,830,560,4356,2565,1440,3459,275,2435,216,415,233,1774,5474,135,266,138,8811,93,874,81
2021-06-07,3094,464,1751,1382,720,2630,12048,1789,21019,13652,2023,667,1003,3079,804,538,4480,2509,1376,3632,275,2438,220,419,236,1808,5204,138,287,128,8811,92,868,79
2021-06-08,3178,455,1803,1379,682,2660,11835,1857,21070,14424,2131,653,1026,3166,767,537,4271,2520,1352,3535,275,2428,222,482,224,1814,4898,131,287,99,8817,91,817,77
2021-06-09,3275,437,1880,1326,674,2747,12085,1918,21772,14926,2283,696,1003,3115,700,498,4231,2541,1381,3619,274,2428,227,516,216,1901,4640,130,277,101,8816,104,818,80
2021-06-10,3479,439,2014,1263,677,2960,13046,1995,21827,15812,2449,741,1014,3166,637,492,4245,2543,1428,3767,275,2547,242,490,222,1910,4596,138,269,81,8828,102,866,95
2021-06-11,3668,423,2064,1211,696,3151,14136,2000,21654,16032,2599,771,1011,3206,636,494,4253,2502,1456,3669,263,2553,250,490,211,1967,4524,144,291,83,8836,103,868,100
2021-06-12,3573,407,2191,1073,702,3367,15847,1917,21750,16723,2731,816,1015,3300,635,501,3564,2496,1529,3677,261,2556,256,495,213,2002,4344,132,288,89,8846,109,872,47
2021-06-13,3688,406,2335,976,754,3600,17662,1804,22271,19122,2915,848,1054,3397,631,498,3423,2500,1577,3482,260,2519,261,499,218,2058,4251,145,316,96,8834,90,856,42
2021-06-14,3801,394,2534,894,741,3815,19311,1706,22034,19820,3008,848,1021,3276,614,488,3507,2485,1365,3416,280,2584,261,459,208,2084,3859,123,313,90,8838,89,892,39
2021-06-15,3667,417,2620,819,695,4025,19466,1786,22529,20572,3221,846,1034,3310,592,508,3726,2327,1416,3192,293,2583,272,464,216,2128,3645,117,315,92,8842,93,900,57
2021-06-16,3741,460,2736,796,708,4266,20530,1809,23602,21209,3621,838,1096,3386,593,519,3577,2290,1383,3169,287,2616,281,492,223,2089,3505,114,355,113,8844,94,905,59
2021-06-17,3789,485,2867,766,707,4573,22754,1877,25289,21932,3951,870,1212,3459,649,552,3554,2002,1415,3100,304,2662,283,526,245,1457,3481,119,365,132,8870,90,908,58
2021-06-18,3870,524,2949,772,707,4916,24908,1907,26739,22422,4235,893,1263,3489,665,583,3497,1823,1400,3070,268,2671,317,580,259,1309,3460,109,365,170,8875,73,922,86
2021-06-19,3901,637,3115,773,723,5269,27301,1951,27782,24026,4544,922,1326,3548,681,573,3321,1842,1302,2870,242,2677,329,590,254,1239,3350,118,371,199,8879,74,914,95
2021-06-20,3971,704,3188,744,731,5639,30357,1919,28756,25981,4856,939,1392,3609,650,597,3441,1781,1261,2789,233,2660,357,623,274,1214,3232,119,436,250,8884,96,931,105
2021-06-21,3806,734,3428,706,710,6071,32462,1866,30202,26988,5158,921,1472,3582,625,605,3267,1775,1282,2660,224,2798,355,630,247,1289,2968,115,436,253,8896,98,928,171
2021-06-22,3780,810,3652,718,759,6471,32542,1921,32571,27686,5480,902,1591,3700,642,640,3392,1743,1354,2687,246,2903,414,737,254,1236,2825,148,412,262,8933,101,1004,170
2021-06-23,3706,919,3698,746,809,6875,35997,1896,34413,28204,5880,939,1745,3790,631,721,3397,1693,1396,2793,291,2872,496,851,275,1338,2830,167,439,341,8968,136,1066,202
2021-06-24,3662,1028,4096,792,868,7397,41014,1755,35717,30256,6380,993,2001,3954,645,736,3426,1670,1395,2862,282,2884,518,935,309,1418,2937,287,439,438,8978,148,1120,202
2021-06-25,3702,1157,4374,784,969,7887,45308,1730,38219,30322,6794,1016,2234,4020,679,736,3646,1644,1450,3007,308,2909,653,1065,344,1517,2901,368,549,512,9021,152,1238,220
2021-06-26,3687,1310,4617,845,999,8414,51803,1682,40736,32006,7155,997,2582,4180,734,736,3782,1579,1521,2903,296,2990,713,1134,372,1608,2948,425,575,648,9055,153,1344,247
2021-06-27,3702,1408,5007,873,944,8917,57640,1678,43436,33805,7483,1009,2949,4317,712,736,3917,1568,1575,2992,299,2987,819,1119,404,1725,2859,447,608,775,9084,185,1437,269
2021-06-28,3762,1464,5300,894,900,9414,62494,1568,46961,34391,7939,1020,3199,4343,745,736,3936,1484,1511,2972,323,3018,848,1140,408,1823,2745,471,725,879,9096,200,1484,283
2021-06-29,3798,1599,5610,919,924,9856,66288,1528,49617,35757,8379,1104,3547,4476,729,801,4098,1489,1523,2971,358,2902,857,1200,444,1908,2746,505,750,978,9138,197,1587,252
2021-06-30,3769,1707,6005,997,1096,10367,70375,1531,51825,35990,8840,1173,3933,4646,786,877,4456,1402,1676,3209,378,2949,921,1324,493,1998,2870,594,750,1102,9114,212,1754,249
2021-07-01,3804,1892,6284,1151,1186,10860,74343,1419,56655,36759,9468,1238,4407,4836,865,982,4580,1492,1802,3657,413,2923,969,1515,556,2113,3128,721,958,1230,9160,306,1904,250
2021-07-02,3631,2050,6561,1280,1244,11405,78699,1483,59965,37911,9987,1275,4921,5012,953,1076,4699,1428,1900,3750,476,2902,1164,1788,631,2283,3402,916,1128,1496,9179,316,2378,250
2021-07-03,3488,2140,7248,1349,1291,12303,82679,1464,63045,39447,10708,1459,5232,5231,1006,1126,5059,1440,2019,3827,605,2895,1289,2059,716,2499,3488,1041,1298,1698,9208,330,2753,237
2021-07-04,3492,2360,7827,1415,1410,13356,87272,1498,65330,41364,11358,1496,5665,5371,1078,1126,4823,1440,1933,4125,652,2894,1383,2152,752,2648,3699,1160,1298,1947,9262,379,3048,215
2021-07-05,3498,2553,8340,1479,1418,14166,91458,1450,70596,43110,11885,1468,5852,5460,1075,1231,4684,1430,1960,4069,632,2889,1381,2278,801,2898,3840,1227,1565,2243,9305,399,3086,273
2021-07-06,3598,2703,8523,1627,1548,14721,94660,1412,74263,45498,12494,1580,6325,5640,1058,1369,5244,1472,2074,4156,786,2836,1444,2456,893,3117,3931,1300,1852,2449,9316,443,3502,307
2021-07-07,3676,2990,8954,1748,1699,15259,100229,1445,79082,46039,13842,1726,6734,5887,1129,1504,5082,1513,2273,4720,899,2882,1550,2860,994,3423,4254,1493,2096,2687,9376,478,4201,377
2021-07-08,3781,3293,9309,1931,1870,15727,102216,1542,83459,47803,14937,1869,7451,6111,1185,1600,5500,1513,2373,5166,1067,2953,1666,3202,1113,3745,4707,1597,2386,2915,9472,518,5067,411
2021-07-09,3740,3641,9770,2090,1901,16446,100168,1591,85748,49098,15572,2029,8026,6183,1310,1747,6073,1518,2454,5599,1327,3043,1783,3587,1258,4045,4896,1734,2593,3070,9576,529,5193,395
2021-07-10,3855,4015,9867,2236,2018,17501,96159,1630,86511,50944,16412,2173,8611,6328,1455,1956,5959,1658,2694,6199,1510,3160,1873,3949,1361,4246,5223,1945,2773,3196,9647,554,5431,391
2021-07-11,3877,4269,10232,2336,2068,18636,88636,1711,89363,50943,17118,2262,9270,6542,1534,2178,6103,2104,2825,6239,1621,3289,2059,4233,1478,4524,5488,2107,3100,3309,9723,610,5846,382
2021-07-12,3726,4596,12541,2379,2110,19538,82654,1690,92681,50950,18020,2392,9961,6759,1515,2230,6278,2029,2995,6339,1697,3461,1967,4294,1414,4747,5534,2169,3270,3334,9931,597,6496,503
2021-07-13,3743,4939,15569,2758,2172,21387,90185,2003,95559,51618,21979,2966,10912,6912,1732,2356,6399,1780,3572,6542,1952,4059,2003,4665,1665,4509,5681,2233,3512,3498,10121,630,7566,532
2021-07-14,3831,5394,19059,3047,2321,22628,99723,2359,101742,53756,26996,3542,12069,6966,2060,2490,6435,1896,4122,6874,2081,4778,1958,5003,1857,4809,6169,2333,3688,3905,10477,652,7935,518
2021-07-15,3840,5803,22159,3397,2569,24253,109247,2654,107580,55663,33027,3914,13019,7211,2411,2536,6423,2150,4812,7191,2439,5716,2108,5362,2072,5110,6746,2455,3832,3893,10778,730,8535,564
2021-07-16,3847,6191,25019,3609,2828,24614,113082,2823,110834,56943,38288,4278,13978,7409,2616,2580,6886,2187,5225,7849,2709,6469,2143,5805,2201,5107,7196,2532,3951,4217,11070,838,8912,679
2021-07-17,3864,6658,27963,3923,2943,25983,111570,3008,115257,60673,42221,4564,14938,7679,3167,2811,7548,2340,5567,8170,2945,7254,2170,6299,2470,5475,7656,2767,3981,4035,11258,882,9128,705
2021-07-18,3833,7117,30783,3951,3178,27274,108683,3311,119048,61773,44566,4661,15693,7813,3357,2920,8098,2461,5808,8495,3156,7837,2197,6367,2642,5965,7836,2755,4027,4041,11323,941,9550,776
2021-07-19,3792,7312,32545,3951,3159,27875,100759,3426,121035,61869,45765,4562,15807,7788,3564,2932,8229,2366,5856,8862,3031,8238,2308,6378,2861,6475,7982,2766,4053,3972,11503,963,10049,905
2021-07-20,3833,7636,34920,3910,3093,28527,94633,3521,124826,60771,48569,4743,16335,7660,3976,3114,8314,2609,6236,9129,3229,8951,2423,6480,3054,6787,8062,2777,4108,4069,11742,1027,10303,825
2021-07-21,3844,8066,35478,3961,3193,29050,89884,3416,123795,60659,49046,4713,16689,7668,4033,3232,8383,2571,6469,9355,3390,9698,2485,6448,3211,7065,8175,2831,4122,4027,11997,1018,10869,853
2021-07-22,3889,8631,38016,4186,3309,29906,86117,3747,126865,59513,52219,4951,17813,7649,4517,3489,8359,2596,7063,9619,3674,10607,2463,6990,3349,7258,8131,2919,3928,4005,12217,1098,11423,868
2021-07-23,3998,9320,40197,4396,3540,30264,79551,4170,128759,59470,54697,5141,18447,7470,5279,3772,8780,2665,7472,10202,3919,11727,2591,7777,3706,7587,8518,2763,3887,3975,12541,1128,11338,854
2021-07-24,4166,9656,42052,4647,3638,30711,73148,4484,129522,60593,55612,4991,19624,7369,5884,4024,8837,2452,7847,10283,3948,12347,2682,8158,3914,7981,8728,2779,3911,3868,12739,1233,11400,907
2021-07-25,4314,9922,43153,4904,3720,31681,64023,4567,129560,62175,55191,4923,20279,7623,6305,4302,8814,2337,7730,10758,4221,12962,2899,8438,4083,8300,8796,2956,3985,3602,12909,1275,12294,907
2021-07-26,4413,10172,43238,4744,3863,33253,51860,4528,128847,61266,53487,4702,20271,7438,6074,4348,8733,2109,7751,10916,4185,13470,2875,8542,4437,8594,9095,2987,3774,3342,13258,1307,11485,911
2021-07-27,4561,10624,43898,5105,3946,34755,40668,4458,127787,61352,54514,4674,21073,7327,6199,4471,8871,2034,8318,11299,4412,14311,2999,8736,4806,8430,9827,2968,3769,3080,13500,1339,11296,874
2021-07-28,4753,11077,43855,5270,4179,35729,35084,4772,127881,61140,55944,4763,21969,7257,6768,4671,8699,2032,9035,11527,4485,15341,3120,9126,5262,7318,10156,3023,3717,2965,13503,1364,11563,1044
2021-07-29,4934,11561,41332,5543,4416,36481,27477,4979,127345,58727,57126,4758,21955,7200,7374,5067,8541,2043,9737,11846,4853,16506,3234,9884,5800,7280,11621,2753,3680,2806,13534,1388,11712,991
2021-07-30,5098,12078,40084,5666,4646,36512,19737,5029,126732,57159,56990,4814,22838,6891,8063,5262,8162,2002,10211,12182,5011,17500,3115,10590,5992,7459,12336,2645,3634,2647,13831,1446,11836,1145
2021-07-31,5156,12416,37384,5743,4777,36662,17850,5128,123826,57147,56194,4863,23281,5099,8283,5486,7729,2120,10487,12608,5507,18556,3164,11140,6066,7823,13539,2491,3526,2830,14094,1536,11813,1123
2021-08-01,5287,12690,30593,5749,4650,37019,15884,5240,122965,56649,53547,4986,23192,5138,8470,5858,6692,2094,10190,12851,5448,19299,3115,11217,6482,7697,13862,2479,3496,2978,14262,1624,12141,1291
2021-08-02,5159,12917,28302,5650,4530,37031,14979,5095,118967,57298,49855,4859,22266,5107,8696,5997,6002,1974,10006,13411,5255,19497,3143,11070,6701,7405,13896,2467,3371,2575,14408,1661,12257,1357
2021-08-03,5239,13344,28274,5984,4389,37385,14004,5236,118075,57659,49263,5101,22129,5062,9068,5891,5640,1859,10211,13898,5364,20378,3290,11645,7204,7285,13935,2357,3244,2640,14713,1673,11370,1333
2021-08-04,5481,13594,26750,6283,4306,38078,14451,5131,116549,55173,48762,5406,22546,4932,9646,6189,5324,1824,10366,14163,5394,21172,3278,12266,7559,7575,14800,2302,3169,2629,14825,1730,10903,1455
2021-08-05,5614,13803,26925,6565,4268,38342,13877,5139,111462,51356,47875,5585,22529,5110,10351,6357,5117,1773,10499,14496,5506,21876,3308,12834,7791,7936,13958,2381,3092,2708,14989,1733,11552,1603
2021-08-06,5796,13475,21013,6908,4292,37820,12799,5267,107907,45972,46978,5573,21672,5237,10448,6647,5208,1748,10632,14712,5924,22892,3384,12839,8937,7966,14993,2269,3002,2469,14944,1765,14221,1696
2021-08-07,5942,13202,19186,6991,4062,36999,10177,5053,105913,46081,45565,5487,21642,5382,10788,6876,4954,1678,10572,14742,6032,23858,3416,13022,9242,7683,15111,2099,2979,2446,14933,1755,12190,1796
2021-08-08,5889,13082,17539,6823,3868,36052,10654,5077,89300,45053,44271,5162,21423,5154,11165,6822,4578,1649,10355,14832,6135,24724,3435,13003,9769,7089,14222,1859,2917,2306,14817,1723,11739,1747
2021-08-09,5884,12937,15358,6529,3782,33512,10357,4814,82802,42751,42454,4728,20116,5000,11007,7010,4481,1650,9564,14428,5792,25065,3342,12017,9319,6829,13448,1804,2910,2462,11590,1674,11256,1836
2021-08-10,6161,12736,14675,6613,3691,32289,10520,5098,79033,40469,41272,4542,19123,4593,10958,7127,3999,1582,9583,13825,5694,25896,3127,12071,9562,6663,12940,1784,2929,2544,11477,1732,10787,1960
2021-08-11,6390,12831,14076,6580,3690,30369,11101,5238,73967,38236,39451,4394,18974,4676,11373,7420,3797,1620,9369,13575,5695,26648,2981,12093,9992,6494,13001,1646,2860,2379,11488,1824,10108,1834
2021-08-12,6166,12592,14096,6514,3604,28652,9881,4798,71226,35694,38165,4184,18090,4684,11391,7315,3637,1673,8868,13187,5947,27071,2965,11894,9809,6412,12705,1651,2790,2318,11614,1809,9524,1850
