Time,Aceh,Bali,Banten,Babel,Bengkulu,DIY,Jakarta,Jambi,Jabar,Jateng,Jatim,Kalbar,Kaltim,Kalteng,Kalsel,Kaltara,Kep Riau,NTB,Sumsel,Sumbar,Sulut,Sumut,Sultra,Sulsel,Sulteng,Lampung,Riau,Malut,Maluku,Papbar,Papua,Sulbar,NTT,Gorontalo
2020-09-30,0,116,280,1,20,29,1456,0,371,200,350,2,251,120,38,44,2,40,86,104,21,170,14,374,11,11,246,0,0,27,92,8,6,20
2020-10-01,162,122,137,0,15,49,1122,3,128,187,323,14,108,15,73,7,1,14,65,107,24,152,15,237,20,16,279,0,59,11,32,0,8,35
2020-10-02,0,91,113,9,10,23,655,5,185,203,360,18,84,33,63,1,9,7,86,132,38,180,88,196,4,17,155,0,0,0,60,4,3,21
2020-10-03,155,108,100,4,0,19,1188,3,95,200,346,5,148,82,71,21,34,17,90,115,25,130,8,118,16,9,488,9,27,3,47,22,0,9
2020-10-04,196,130,68,6,6,70,1032,5,79,183,316,19,230,30,97,4,1,10,65,132,27,110,16,122,3,13,210,0,32,91,31,15,21,31
2020-10-05,178,127,72,6,29,77,984,5,790,200,285,0,197,38,31,3,86,20,75,154,41,121,86,156,2,16,283,8,0,20,0,4,13,33
2020-10-06,99,129,98,2,30,40,1017,7,201,340,292,8,151,42,107,19,44,33,4,300,15,204,65,200,12,22,175,4,16,67,55,5,14,27
2020-10-07,211,120,122,1,20,20,986,10,513,270,293,4,110,36,68,3,100,18,44,119,51,177,30,85,4,0,260,8,48,41,51,4,3,24
2020-10-08,166,125,94,0,20,9,1044,1,325,270,334,1,238,49,69,2,133,13,151,142,23,189,31,127,7,16,91,0,32,7,47,6,7,0
2020-10-09,93,138,86,2,14,31,850,5,563,210,306,30,182,8,142,4,0,22,65,167,35,164,36,111,20,17,66,33,0,87,0,8,6,106
2020-10-10,0,143,89,23,25,13,1282,1,378,270,305,7,134,18,22,7,135,7,73,134,27,148,33,109,14,3,142,0,25,19,50,148,3,27
2020-10-11,0,98,86,5,30,37,1062,6,555,205,272,42,209,27,79,2,48,7,41,206,50,157,6,90,6,1,109,0,0,61,0,13,0,36
2020-10-12,161,138,76,2,30,84,1086,0,238,280,303,0,61,38,45,0,44,7,53,112,48,175,27,158,4,0,116,4,120,35,0,0,1,46
2020-10-13,105,141,62,13,0,39,1100,2,569,292,351,66,31,69,111,6,54,72,17,91,20,134,18,243,27,0,120,20,109,735,108,7,9,36
2020-10-14,58,141,106,26,14,20,1191,0,524,897,330,55,271,32,53,10,1,51,56,125,22,161,46,78,4,17,145,4,22,0,46,26,7,16
2020-10-15,149,157,250,10,0,55,1050,3,304,2223,312,59,135,33,59,4,67,15,27,131,30,110,33,119,3,0,115,0,180,64,58,7,0,48
2020-10-16,129,133,98,6,15,32,982,20,387,396,346,51,208,39,44,5,71,19,65,148,38,111,35,166,0,63,102,14,72,50,0,7,31,0
2020-10-17,131,99,114,12,2,48,1106,27,440,320,323,35,272,32,66,4,0,24,47,256,32,100,10,173,23,20,118,0,109,60,18,4,6,17
2020-10-18,287,78,157,6,20,64,1074,0,345,392,253,3,211,0,58,13,38,11,56,107,41,108,51,115,3,20,112,0,64,32,0,13,0,0
2020-10-19,215,100,56,15,0,75,1124,3,339,352,341,0,73,46,33,9,0,6,7,170,24,118,108,90,10,23,521,3,29,7,0,0,0,22
2020-10-20,217,105,121,5,6,51,846,8,213,600,307,28,145,77,42,0,77,10,47,110,27,92,238,100,13,0,635,19,60,103,95,7,5,1
2020-10-21,0,95,148,5,0,21,1072,0,550,380,315,0,122,17,36,9,0,14,31,267,24,79,65,189,17,0,305,0,31,45,0,10,5,4
2020-10-22,0,94,75,7,20,19,1159,40,332,364,347,12,185,0,42,5,0,42,80,114,26,82,100,100,15,23,171,0,0,16,0,8,6,13
2020-10-23,0,78,75,3,13,25,1093,6,319,470,341,15,237,55,80,12,24,27,62,523,28,72,74,87,18,4,252,0,49,38,0,2,12,0
2020-10-24,0,89,88,2,0,36,1155,22,654,430,306,6,168,52,98,9,33,14,40,201,29,78,106,55,7,0,278,0,42,91,0,19,9,2
2020-10-25,0,82,119,2,8,68,1229,54,467,363,242,0,150,26,52,8,53,16,181,172,33,75,71,100,39,2,557,0,98,239,0,21,0,18
2020-10-26,0,59,261,7,5,29,1162,20,442,303,296,12,127,34,56,2,70,22,130,185,31,85,62,80,32,0,251,0,59,18,65,0,0,3
2020-10-27,0,76,101,13,12,32,1134,21,555,317,247,6,216,32,32,8,0,32,60,480,25,90,55,380,13,0,298,0,37,265,0,32,6,1
2020-10-28,0,36,94,15,3,42,1047,32,367,327,233,22,92,17,80,7,23,32,38,198,15,88,110,106,10,36,264,0,38,120,39,0,14,0
2020-10-29,0,56,78,2,5,51,1078,19,492,230,254,0,275,27,43,4,17,31,138,550,36,82,117,71,11,46,221,0,28,15,0,0,2,6
2020-10-30,0,108,182,0,10,60,1077,14,356,300,215,5,254,35,59,0,29,4,32,1176,36,73,90,82,4,24,249,0,0,1,0,7,33,2
2020-10-31,0,63,132,12,0,23,1032,12,289,286,226,5,270,25,78,18,58,3,36,261,25,87,99,61,19,0,225,0,46,107,0,3,0,5
2020-11-01,0,57,106,2,0,13,1475,0,638,332,323,0,184,0,75,15,0,5,66,244,24,72,84,107,5,73,171,0,0,54,0,14,1,1
2020-11-02,136,85,50,7,30,49,1057,0,389,362,300,0,250,26,25,6,107,9,9,250,19,68,87,66,20,0,157,18,34,0,0,1,1,6
2020-11-03,178,81,64,7,9,22,1026,29,387,430,261,3,275,20,54,7,0,23,81,251,52,72,132,42,6,0,352,0,1,26,21,0,17,2
2020-11-04,180,77,107,6,13,47,934,7,290,362,243,7,125,16,42,3,28,59,47,668,23,77,34,71,7,43,247,0,0,11,0,1,5,5
2020-11-05,0,102,73,3,33,30,972,22,380,330,267,7,238,18,27,20,70,78,88,374,19,63,54,45,13,0,315,0,19,9,162,20,9,0
2020-11-06,194,81,103,13,5,30,1024,17,451,293,270,49,124,29,38,7,27,27,44,290,37,60,30,35,11,0,207,0,31,9,0,1,21,5
2020-11-07,83,50,93,4,8,49,989,20,462,301,267,6,299,10,16,14,27,17,4,265,25,63,26,48,25,81,357,0,77,12,0,10,4,0
2020-11-08,247,48,74,9,25,33,979,31,625,260,261,25,212,5,17,10,82,61,96,242,10,58,18,39,11,5,165,0,13,151,50,2,16,1
2020-11-09,203,70,42,7,20,61,1124,35,920,297,242,0,309,20,7,3,49,3,26,186,40,64,26,15,24,18,125,0,14,7,0,1,7,3
2020-11-10,0,2,0,0,27,19,1253,50,905,232,301,0,144,25,44,7,0,0,38,190,19,67,9,84,32,0,0,0,18,0,0,2,5,2
2020-11-11,0,134,2,3,8,43,962,30,434,306,186,23,123,11,59,9,12,0,85,103,0,60,5,68,11,6,505,0,14,37,0,2,0,0
2020-11-12,0,50,5,4,11,25,1054,32,524,338,243,12,244,25,28,0,4,0,51,53,51,79,22,28,23,0,86,0,26,19,35,14,2,14
2020-11-13,4,56,1,8,25,29,977,20,380,324,223,15,340,43,24,7,65,0,12,120,20,72,0,44,3,48,63,0,51,13,0,15,7,1
2020-11-14,3,13,11,46,29,23,1039,22,472,230,230,22,148,21,91,20,115,0,44,157,16,59,6,36,21,6,49,0,8,21,25,16,0,1
2020-11-15,2,90,0,10,13,7,975,39,1023,276,255,13,204,16,18,14,134,0,36,141,24,67,32,12,1,80,268,0,3,117,0,21,0,1
2020-11-16,0,10,1,7,3,15,1038,14,724,333,247,0,216,0,65,0,0,0,100,84,32,109,47,134,13,8,143,0,4,14,77,6,4,4
2020-11-17,28,9,13,46,26,27,874,7,797,361,47,20,223,58,32,10,99,2,31,40,35,107,5,29,14,108,82,0,36,15,0,3,4,5
2020-11-18,115,85,0,14,20,43,852,46,777,388,357,16,118,26,32,0,0,10,42,147,8,72,17,11,6,0,248,0,2,98,0,1,7,3
2020-11-19,0,66,0,0,15,50,886,46,440,333,219,10,239,29,39,3,0,14,40,400,10,76,75,112,15,52,1002,16,13,54,0,11,0,0
2020-11-20,0,54,24,27,41,62,936,41,1026,400,316,31,166,21,36,7,63,22,43,120,54,71,21,91,23,0,198,0,10,3,0,12,21,0
2020-11-21,0,73,20,7,15,24,1093,5,630,236,260,23,186,42,28,2,0,2,28,125,15,77,37,265,4,0,112,4,43,38,0,6,1,2
2020-11-22,0,61,8,5,25,9,1075,35,693,623,301,32,144,31,30,15,100,30,33,359,19,70,39,173,20,56,177,0,0,53,0,10,7,0
2020-11-23,0,63,13,6,21,100,1064,29,1013,310,392,21,194,35,11,16,242,3,21,66,35,80,69,41,3,50,134,0,31,60,0,13,14,48
2020-11-24,0,105,6,5,19,40,1060,7,428,300,157,60,132,30,15,15,16,9,40,113,33,77,31,88,11,8,88,5,0,27,0,1,1,0
2020-11-25,140,66,84,12,20,144,1100,53,768,362,281,54,234,40,40,1,44,33,44,230,28,81,65,34,12,52,156,0,66,24,0,217,9,0
2020-11-26,26,50,74,2,23,59,1125,7,712,268,304,38,118,49,44,9,46,22,36,150,20,74,223,46,35,16,200,0,9,40,0,15,2,0
2020-11-27,4,53,116,11,25,30,816,19,782,380,359,63,140,57,53,2,46,14,37,148,38,86,122,67,35,95,190,0,0,15,0,4,0,0
2020-11-28,0,103,160,23,30,53,1245,9,862,460,394,37,125,46,0,14,54,18,45,110,21,91,129,68,11,96,262,0,15,14,0,12,12,8
2020-11-29,28,56,95,23,35,50,814,38,770,760,287,62,57,47,37,13,40,9,47,135,23,78,2,60,9,13,196,0,16,1,0,7,1,1
2020-11-30,9,113,145,12,0,65,915,12,703,1289,319,0,282,0,12,34,12,4,48,81,68,70,119,106,18,47,176,0,6,19,0,18,20,3
2020-12-01,14,54,51,23,40,68,1024,46,714,476,373,55,161,80,43,11,39,36,77,141,52,83,104,91,37,42,292,10,5,45,30,15,29,0
2020-12-02,35,94,85,6,30,30,1061,58,386,606,397,56,136,49,62,22,0,21,24,154,44,77,91,77,55,50,177,39,12,40,20,5,2,0
2020-12-03,6,125,40,9,30,77,973,22,253,325,344,59,182,30,30,6,226,51,69,150,27,80,104,47,24,55,161,0,0,42,102,14,5,5
2020-12-04,2,68,16,9,21,76,935,0,379,333,338,57,132,0,46,18,0,102,133,185,56,81,63,72,38,29,161,0,8,25,224,8,7,3
2020-12-05,7,135,70,23,35,84,1011,23,685,362,444,19,170,73,95,0,144,66,53,175,40,77,30,57,29,80,202,0,1,30,0,22,0,29
2020-12-06,118,74,53,30,39,83,1055,1,1125,142,383,0,113,0,40,4,71,31,53,334,55,84,2,30,62,92,192,0,4,45,0,3,3,1
2020-12-07,3,313,37,21,26,59,934,15,1065,286,441,31,177,105,22,1,29,13,55,97,18,80,50,101,14,200,191,6,0,3,25,4,0,9
2020-12-08,8,140,18,15,30,69,1189,21,742,423,529,16,228,45,21,0,17,16,79,128,73,81,50,106,34,15,139,3,0,38,0,8,13,1
2020-12-09,3,97,82,12,23,218,1064,6,546,158,358,40,153,60,42,113,0,22,46,230,71,74,12,104,14,67,181,0,25,49,2,5,7,64
2020-12-10,5,99,34,4,21,104,1042,15,783,635,673,27,202,30,35,17,29,19,59,175,33,81,33,75,11,27,115,0,5,51,49,1,12,29
2020-12-11,11,116,62,55,30,116,1206,33,912,296,501,30,137,20,28,0,274,14,75,168,20,76,48,25,42,21,181,0,8,45,335,3,18,5
2020-12-12,14,95,43,15,20,99,928,63,1003,371,529,23,156,51,66,0,121,28,57,124,26,81,6,82,27,103,225,0,7,43,39,5,19,21
2020-12-13,0,64,44,32,32,130,1116,43,634,213,650,24,229,39,132,198,170,16,25,149,24,83,4,96,20,84,154,0,7,20,0,5,19,4
2020-12-14,53,102,30,27,38,57,1472,0,853,975,530,0,189,51,60,2,0,4,48,61,36,82,51,92,35,23,167,34,7,35,0,1,0,6
2020-12-15,86,72,23,53,30,107,1137,75,1140,877,760,26,170,164,70,50,6,19,59,151,27,75,54,108,24,156,124,5,27,10,7,6,1,0
2020-12-16,6,146,71,31,40,70,1140,19,1020,859,537,24,176,0,100,3,69,10,29,205,75,78,51,120,19,116,223,0,0,30,0,19,36,6
2020-12-17,10,101,80,15,50,60,1376,69,898,289,582,12,185,150,92,95,18,19,15,115,21,80,66,106,11,147,200,0,24,14,39,13,16,27
2020-12-18,55,77,55,26,50,199,1238,59,931,379,599,13,165,124,83,86,29,0,40,80,45,75,87,143,23,77,198,0,0,16,8,9,47,0
2020-12-19,6,85,5,37,52,74,1103,31,636,231,520,18,249,120,94,12,35,26,38,123,102,81,19,222,3,50,183,0,62,40,0,1,6,1
2020-12-20,15,91,28,21,46,203,1878,9,1186,172,794,16,165,60,41,42,69,10,36,155,47,83,5,80,30,46,127,0,13,28,0,22,29,4
2020-12-21,2,118,24,40,60,176,1371,74,630,451,610,0,284,213,25,67,11,1,93,85,96,84,57,241,2,12,100,0,14,21,100,0,8,3
2020-12-22,11,166,22,29,40,147,1379,44,771,572,594,23,149,165,52,11,56,36,31,48,71,76,85,765,5,48,167,1,189,10,50,9,13,3
2020-12-23,7,95,16,5,27,43,1450,8,955,531,660,24,189,138,39,21,73,23,138,211,102,87,91,606,38,24,203,11,18,12,43,5,88,0
2020-12-24,17,127,180,22,50,165,1347,42,492,421,572,24,212,224,33,96,108,35,52,114,33,81,29,505,17,95,112,2,20,15,0,15,11,9
2020-12-25,1,105,37,54,60,155,1733,41,725,1031,520,23,179,132,89,63,43,5,36,112,32,79,23,327,19,51,280,0,22,7,300,2,31,7
2020-12-26,6,104,25,16,30,100,2558,53,678,381,661,0,193,68,75,10,50,18,67,90,0,74,0,504,14,108,192,0,19,62,200,31,1,1
2020-12-27,0,98,44,64,35,149,1832,35,1172,601,592,21,270,123,32,31,12,25,69,72,99,80,1,942,10,99,186,22,4,10,200,11,4,38
2020-12-28,16,131,21,43,50,107,1700,39,832,668,693,0,170,181,93,0,75,5,93,23,65,83,112,695,16,73,171,3,120,17,0,1,3,3
2020-12-29,4,141,101,38,60,295,1007,36,1158,794,793,24,238,120,48,97,46,39,89,115,110,82,44,512,45,92,318,202,46,19,58,11,7,16
2020-12-30,2,107,6,34,75,338,1574,50,1208,439,911,37,237,65,120,203,43,60,46,150,126,84,94,421,13,87,112,42,0,29,150,6,69,20
2020-12-31,9,99,82,55,50,119,1970,46,1227,542,757,33,236,120,37,27,62,49,50,132,72,82,91,955,45,140,77,2,22,31,100,10,2,25
2021-01-01,10,93,16,40,98,112,1649,36,1210,570,803,60,206,130,69,118,8,20,106,153,71,89,51,505,104,197,144,0,26,4,123,1,1,16
2021-01-02,7,128,77,36,70,216,2267,35,916,924,799,0,235,124,38,48,98,31,78,44,87,82,11,847,33,6,128,8,33,33,109,1,3,30
2021-01-03,0,78,27,54,91,221,1681,33,1117,474,618,52,218,99,79,13,20,8,81,74,19,84,0,644,31,42,156,0,33,52,211,13,61,35
2021-01-04,10,131,22,45,80,133,2507,20,1044,1034,612,0,191,44,69,82,54,27,65,33,33,88,54,305,77,96,96,0,23,37,124,0,14,16
2021-01-05,2,110,44,88,50,45,1341,53,1083,1549,579,26,276,149,59,23,54,64,55,67,10,83,33,355,52,66,92,2,60,19,102,4,15,33
2021-01-06,14,155,156,73,70,290,1063,24,1363,1013,699,38,179,118,56,34,58,12,100,67,74,89,15,442,150,95,115,0,0,17,119,9,38,22
2021-01-07,85,137,82,81,75,181,1441,48,1208,856,857,35,262,144,50,24,8,23,86,187,42,84,8,425,20,53,92,19,60,6,105,21,52,67
2021-01-08,5,114,34,49,60,148,2681,36,914,859,742,28,255,87,45,22,50,51,38,162,95,80,1,348,70,47,114,18,4,37,116,19,85,32
2021-01-09,12,110,19,39,90,136,2118,40,1179,280,758,22,193,62,62,98,100,44,78,61,9,91,12,439,73,22,152,40,204,4,50,11,16,4
2021-01-10,14,112,266,89,97,234,2903,24,952,143,969,31,316,85,45,63,39,49,44,23,13,86,0,545,40,46,108,46,37,0,8,23,19,44
2021-01-11,1,162,71,63,92,200,2510,21,1060,791,522,0,312,55,59,354,23,37,72,0,162,89,62,552,95,101,98,13,9,20,13,11,64,21
2021-01-12,0,136,66,37,70,150,1657,6,970,1305,715,22,337,89,91,55,30,38,52,107,100,95,25,594,102,53,78,22,11,13,12,20,0,10
2021-01-13,5,121,8,68,70,178,2952,33,1068,730,745,30,263,66,37,23,16,30,73,70,38,91,21,524,90,102,89,28,0,14,12,5,33,24
2021-01-14,13,248,31,73,80,128,2075,0,1370,1141,778,23,257,30,75,18,62,28,44,153,99,93,26,495,107,97,119,19,19,5,8,3,0,24
2021-01-15,36,202,99,77,70,248,2051,35,1074,766,868,25,295,50,76,73,11,20,52,181,47,83,27,571,121,81,186,12,3,12,9,1,25,4
2021-01-16,1,149,13,43,50,297,2211,21,2143,822,731,29,304,220,76,47,5,14,82,171,139,83,9,590,108,54,166,0,40,7,8,0,29,0
2021-01-17,0,129,16,97,60,173,3775,52,1582,201,985,35,396,73,70,109,33,33,56,99,25,89,58,506,112,52,138,0,31,23,0,12,82,0
2021-01-18,26,251,174,95,40,287,2802,11,1623,1180,822,0,340,84,75,68,24,38,63,28,183,85,53,548,142,37,140,54,0,11,8,12,20,151
2021-01-19,151,227,37,42,20,107,2385,5,1362,715,814,31,389,89,40,79,31,23,71,158,63,86,35,510,184,145,141,0,27,10,9,0,0,27
2021-01-20,28,246,88,87,18,188,3885,56,1484,528,830,28,327,70,45,126,27,45,190,158,45,90,44,627,129,87,150,4,32,6,6,17,55,9
2021-01-21,36,224,43,60,0,206,2570,9,1584,1120,968,30,297,142,72,99,17,103,58,189,83,80,1,629,49,218,96,0,48,32,18,4,0,2
2021-01-22,6,230,115,114,40,374,2169,41,1361,656,794,26,362,54,99,85,21,68,27,151,45,86,75,675,204,87,204,5,0,13,16,80,67,7
2021-01-23,2,266,111,103,35,117,3492,31,2119,566,851,20,324,87,99,7,12,33,44,196,48,83,4,615,113,163,139,21,19,26,101,13,49,3
2021-01-24,2,222,165,47,30,186,2328,52,1767,27,948,21,388,53,93,49,64,28,32,122,25,81,10,554,103,46,99,3,82,10,10,29,75,0
2021-01-25,5,306,300,132,30,408,2504,62,1231,2371,842,0,461,57,139,141,0,25,25,71,178,85,51,535,155,170,169,26,24,22,27,21,80,25
2021-01-26,4,229,343,63,25,311,2939,11,2248,1676,833,28,329,70,74,129,30,33,104,123,199,89,48,504,105,39,99,10,31,29,21,9,76,7
2021-01-27,9,250,836,76,18,383,2970,16,1800,1650,929,29,341,50,101,38,25,50,120,148,77,90,25,510,51,110,159,0,29,19,19,15,24,7
2021-01-28,0,288,449,71,31,383,2731,39,2290,1347,851,20,397,16,49,171,21,22,54,245,32,81,43,559,144,116,117,3,25,14,115,27,38,3
2021-01-29,8,307,926,78,30,210,2428,55,2238,378,1013,16,453,70,100,99,22,37,76,215,70,90,6,540,176,78,149,76,18,26,16,32,87,15
2021-01-30,7,298,60,103,15,262,3566,42,2643,279,931,31,375,171,41,8,58,47,96,228,167,80,73,204,133,78,130,0,22,19,12,26,22,14
2021-01-31,3,270,687,67,25,394,3355,36,2460,152,882,35,545,70,88,66,33,43,76,245,102,89,66,236,122,131,138,0,4,31,16,112,138,2
2021-02-01,5,266,61,39,25,259,2142,0,2547,1988,965,0,397,80,58,25,10,61,78,148,53,92,22,476,132,206,120,2,2,32,16,31,114,9
2021-02-02,11,372,192,53,15,271,4577,53,2310,1385,888,34,521,70,64,192,172,118,91,191,42,101,45,402,110,130,110,63,40,29,17,28,142,9
2021-02-03,20,239,294,70,25,305,1602,25,1890,1011,899,29,501,97,95,66,0,10,120,269,254,104,30,305,162,167,135,0,165,37,51,93,59,6
2021-02-04,4,365,334,119,20,229,3963,41,2366,786,814,31,707,74,108,45,53,36,65,179,69,112,47,435,204,162,57,21,13,39,23,20,88,12
2021-02-05,0,467,26,81,15,165,2475,65,2674,516,869,40,553,90,45,137,160,1,95,201,48,109,56,264,53,123,107,7,24,22,19,0,164,3
2021-02-06,8,384,159,109,15,266,4434,70,3117,116,786,31,479,132,156,23,33,45,45,241,159,107,83,544,24,165,130,0,8,20,14,140,147,14
2021-02-07,2,379,544,105,15,213,4305,32,2100,86,775,39,421,20,50,32,51,12,139,174,96,140,3,532,118,134,77,22,26,11,10,59,64,20
2021-02-08,31,458,952,77,15,255,3418,10,3135,1054,819,0,435,217,37,244,67,110,19,143,204,121,214,436,173,96,74,39,5,33,18,22,90,17
2021-02-09,1,272,988,55,15,326,2786,33,2216,665,700,28,506,74,181,37,32,101,138,177,149,138,15,205,57,174,70,69,0,32,19,49,99,17
2021-02-10,21,317,254,95,15,253,3245,21,1059,1316,703,44,381,50,201,9,80,53,78,223,111,104,37,144,231,180,129,13,36,25,10,34,27,21
2021-02-11,5,422,74,98,20,256,4004,29,1127,751,818,26,794,106,99,24,34,12,40,186,46,113,269,213,83,130,45,16,13,16,16,60,138,62
2021-02-12,0,317,13,151,15,174,5636,22,1582,153,1085,27,543,42,65,3,69,78,63,94,45,104,68,213,37,145,92,9,0,23,18,45,60,9
2021-02-13,3,226,35,119,3,370,4746,3,2483,557,666,23,491,100,151,50,7,58,74,78,53,105,51,467,142,213,104,5,13,36,7,102,351,27
2021-02-14,0,227,12,74,10,247,3979,22,1694,48,666,16,500,104,63,116,17,75,124,86,79,107,7,261,107,97,86,10,96,15,11,113,157,11
2021-02-15,0,328,80,122,15,140,2082,16,1265,226,724,0,484,46,76,34,1,11,108,17,167,117,8,216,47,94,51,53,0,7,12,12,223,10
2021-02-16,0,314,96,108,10,286,2096,7,2100,250,578,32,224,30,136,61,7,129,117,63,43,104,4,226,37,35,70,0,106,0,15,30,292,3
2021-02-17,0,235,43,57,10,244,2099,30,2703,200,597,21,414,62,108,157,0,62,59,145,16,111,29,215,34,44,108,0,0,7,0,36,154,2
2021-02-18,5,348,274,133,10,118,2695,22,3249,389,648,34,492,102,54,258,108,15,86,107,128,151,38,221,115,352,60,29,30,29,8,39,188,11
2021-02-19,9,444,344,165,15,259,2364,26,2651,449,599,23,511,33,282,489,71,11,31,73,74,115,117,527,159,267,72,62,23,8,33,329,135,13
2021-02-20,18,469,324,99,15,129,2886,28,1528,456,589,16,811,88,250,91,26,18,57,110,154,118,35,396,432,62,171,20,59,130,12,56,170,12
2021-02-21,0,275,363,54,10,255,2681,24,1623,228,569,21,618,25,181,94,22,6,41,71,15,98,1,334,71,132,89,4,13,20,12,25,252,9
2021-02-22,5,328,223,79,5,227,2305,20,2832,1125,533,0,503,46,126,68,21,3,143,26,95,105,27,204,146,179,93,49,0,25,0,26,334,17
2021-02-23,7,309,159,43,10,239,1814,27,2049,649,511,43,541,89,110,17,1,60,156,54,36,107,45,270,171,126,59,55,11,19,17,56,122,14
2021-02-24,9,292,5,66,10,253,2443,49,1379,569,548,15,541,67,108,169,19,25,41,128,127,100,17,294,42,93,55,0,19,34,19,49,142,8
2021-02-25,0,292,92,286,0,255,2320,42,1066,1237,621,27,712,71,216,48,75,107,45,62,26,107,60,327,181,130,63,0,21,32,22,30,91,22
2021-02-26,21,266,269,58,15,223,1785,52,868,1119,535,22,432,33,109,116,14,121,44,147,121,116,22,206,31,115,85,49,21,43,37,77,73,16
2021-02-27,8,347,42,88,12,218,1174,68,651,2500,517,25,467,93,125,69,7,28,117,91,26,118,0,238,63,35,56,0,14,29,31,43,69,13
2021-02-28,0,159,20,87,11,259,609,9,534,2732,463,27,465,64,115,17,4,70,153,51,18,106,0,244,5,95,91,0,0,28,49,128,26,10
2021-03-01,16,232,50,53,10,274,3620,48,1692,893,457,0,501,56,128,53,20,23,105,30,65,100,2,224,34,70,75,12,0,11,41,104,193,20
2021-03-02,4,225,181,54,10,266,2068,13,2239,820,528,45,578,119,106,62,12,14,38,87,18,108,17,306,75,74,106,12,30,28,48,99,542,16
2021-03-03,6,222,27,83,14,160,2445,58,2233,1324,514,25,459,30,73,167,19,18,61,78,19,121,30,270,88,69,165,11,16,29,36,51,126,6
2021-03-04,2,256,16,36,10,280,1733,21,1217,708,498,21,412,70,90,71,17,3,46,103,11,116,6,314,53,59,70,9,11,37,48,43,46,7
2021-03-05,4,252,120,81,10,95,1166,32,1698,291,476,30,514,82,223,64,17,1,46,126,16,128,23,263,10,79,99,13,16,14,33,50,240,17
2021-03-06,18,219,719,85,10,249,1697,34,1325,47,463,26,474,164,181,35,18,26,98,88,8,90,24,310,4,69,87,19,53,29,27,89,30,10
2021-03-07,0,216,11,56,10,105,1826,27,538,575,430,20,402,44,105,11,17,1,36,40,1,88,0,152,16,51,100,0,101,43,38,31,55,0
2021-03-08,4,235,342,49,11,161,1484,47,1909,2305,424,0,394,50,219,42,3,1,78,24,47,97,25,188,136,79,71,0,96,14,40,24,122,4
2021-03-09,26,282,244,57,10,190,1655,36,977,1871,428,44,436,125,74,136,22,5,48,70,43,91,11,138,122,65,75,12,10,43,29,10,90,21
2021-03-10,4,227,45,16,10,141,827,15,1245,645,395,24,451,65,171,204,20,99,109,99,5,86,3,137,65,161,67,21,29,17,32,28,91,2
2021-03-11,0,144,85,17,15,295,903,15,4212,328,375,24,469,0,105,99,9,6,32,82,17,93,21,213,62,22,50,3,4,19,425,8,15,3
2021-03-12,7,228,89,60,13,170,1060,23,2482,758,361,32,366,0,73,352,13,0,30,53,19,79,4,165,31,99,50,0,7,41,30,71,58,27
2021-03-13,0,160,160,41,10,259,1826,46,1591,257,395,27,246,0,170,43,5,12,42,118,14,86,0,136,26,41,107,0,0,20,37,91,26,24
2021-03-14,28,0,388,33,13,266,2012,31,946,107,299,49,363,0,256,5,8,0,33,59,14,90,0,160,30,30,111,9,5,26,38,43,192,3
2021-03-15,6,227,480,30,29,151,1792,19,1572,575,315,0,381,67,232,35,3,10,40,27,45,92,1,120,55,37,98,18,5,29,30,7,296,6
2021-03-16,21,220,366,52,15,213,1565,24,2121,1377,319,34,319,0,174,40,21,0,28,54,9,85,14,179,43,47,52,13,2,23,21,75,185,5
2021-03-17,3,279,790,32,15,75,1124,10,4150,748,341,31,345,30,137,71,4,1,45,113,12,92,57,195,25,65,121,4,25,22,2,23,13,10
2021-03-18,3,189,605,63,15,124,1168,32,1170,889,318,46,390,118,119,30,18,28,37,92,36,86,0,226,52,61,55,8,19,40,30,17,46,155
2021-03-19,0,209,545,45,13,200,1173,15,957,855,299,58,284,64,176,43,4,16,36,80,6,98,1,203,59,59,211,1,68,29,19,31,138,12
2021-03-20,23,200,244,101,10,100,1190,21,1712,308,296,64,345,41,185,28,3,2,32,144,8,83,0,244,88,30,114,6,11,41,0,81,0,5
2021-03-21,0,140,511,92,15,60,1884,13,1325,103,260,53,403,8,217,76,15,8,33,47,6,79,0,303,88,30,112,0,6,38,35,51,52,2
2021-03-22,3,195,216,78,15,174,1714,31,1053,1739,291,0,413,109,83,8,25,50,47,55,61,81,3,197,140,41,76,25,7,41,0,71,119,16
2021-03-23,8,137,592,86,15,220,1696,29,1394,1014,269,53,362,32,127,71,6,2,43,106,3,73,18,131,91,61,70,2,14,24,21,42,115,27
2021-03-24,0,131,54,41,21,150,1746,10,2469,1171,236,69,341,70,251,52,1,5,32,69,13,74,0,161,192,34,141,11,0,30,12,5,28,2
2021-03-25,2,135,13,83,15,193,719,0,1147,524,232,43,379,19,115,10,22,13,44,113,10,95,1,160,38,63,85,27,41,49,40,25,143,8
2021-03-26,16,152,498,93,15,140,615,10,1495,546,295,49,632,90,158,62,17,1,26,87,6,80,42,187,33,53,108,7,12,55,5,46,35,13
2021-03-27,6,125,27,53,15,200,651,6,1182,88,353,52,302,55,158,19,1,6,16,108,6,76,0,161,20,51,75,5,10,36,0,7,415,8
2021-03-28,19,144,26,50,15,179,1359,19,839,0,234,62,366,40,195,31,8,0,83,59,4,86,3,138,57,47,95,0,21,40,15,2,43,0
